FeatureCode,DateCode,Measurement,Units,Value,Rent and charges
E07000166,2016-2017,PRP rents and charges,,94.8,a. Weekly rent mean
E07000166,2016-2017,PRP rents and charges,,98.5,b. Weekly total charges mean
E07000166,2013-2014,PRP rents and charges,,88.6,a. Weekly rent mean
E07000166,2014-2015,PRP rents and charges,,93.9,a. Weekly rent mean
E07000167,2016-2017,PRP rents and charges,,90.1,a. Weekly rent mean
E07000167,2013-2014,PRP rents and charges,,95.5,b. Weekly total charges mean
E07000167,2013-2014,PRP rents and charges,,88.4,a. Weekly rent mean
E07000167,2014-2015,PRP rents and charges,,100.4,b. Weekly total charges mean
E07000167,2015-2016,PRP rents and charges,,93,a. Weekly rent mean
E07000167,2015-2016,PRP rents and charges,,101.4,b. Weekly total charges mean
E07000167,2014-2015,PRP rents and charges,,90.8,a. Weekly rent mean
E07000167,2016-2017,PRP rents and charges,,98.3,b. Weekly total charges mean
E07000168,2016-2017,PRP rents and charges,,82.8,a. Weekly rent mean
E07000168,2014-2015,PRP rents and charges,,85.5,b. Weekly total charges mean
E07000168,2014-2015,PRP rents and charges,,83,a. Weekly rent mean
E07000168,2015-2016,PRP rents and charges,,90.2,b. Weekly total charges mean
E07000168,2013-2014,PRP rents and charges,,79.5,a. Weekly rent mean
E07000168,2015-2016,PRP rents and charges,,84.2,a. Weekly rent mean
E07000168,2013-2014,PRP rents and charges,,80.8,b. Weekly total charges mean
E07000168,2016-2017,PRP rents and charges,,87.1,b. Weekly total charges mean
E07000169,2016-2017,PRP rents and charges,,97.3,b. Weekly total charges mean
E07000169,2015-2016,PRP rents and charges,,97.1,b. Weekly total charges mean
E07000169,2013-2014,PRP rents and charges,,90.4,b. Weekly total charges mean
E07000169,2013-2014,PRP rents and charges,,86.2,a. Weekly rent mean
E07000169,2014-2015,PRP rents and charges,,89.3,a. Weekly rent mean
E07000169,2016-2017,PRP rents and charges,,90.7,a. Weekly rent mean
E07000169,2014-2015,PRP rents and charges,,93.5,b. Weekly total charges mean
E07000169,2015-2016,PRP rents and charges,,89.4,a. Weekly rent mean
E07000170,2013-2014,PRP rents and charges,,82.1,a. Weekly rent mean
E07000170,2014-2015,PRP rents and charges,,85.3,a. Weekly rent mean
E07000170,2015-2016,PRP rents and charges,,87.2,a. Weekly rent mean
E07000170,2015-2016,PRP rents and charges,,91.5,b. Weekly total charges mean
E07000170,2013-2014,PRP rents and charges,,85.3,b. Weekly total charges mean
E07000170,2016-2017,PRP rents and charges,,88,a. Weekly rent mean
E07000170,2014-2015,PRP rents and charges,,88.7,b. Weekly total charges mean
E07000170,2016-2017,PRP rents and charges,,91.7,b. Weekly total charges mean
E07000171,2016-2017,PRP rents and charges,,89.4,a. Weekly rent mean
E07000171,2015-2016,PRP rents and charges,,90.1,b. Weekly total charges mean
E07000171,2013-2014,PRP rents and charges,,81.9,a. Weekly rent mean
E07000171,2014-2015,PRP rents and charges,,86.2,a. Weekly rent mean
E07000171,2015-2016,PRP rents and charges,,87.9,a. Weekly rent mean
E07000171,2016-2017,PRP rents and charges,,91.9,b. Weekly total charges mean
E07000171,2014-2015,PRP rents and charges,,88.3,b. Weekly total charges mean
E07000171,2013-2014,PRP rents and charges,,84.9,b. Weekly total charges mean
E07000172,2014-2015,PRP rents and charges,,79.9,a. Weekly rent mean
E07000172,2013-2014,PRP rents and charges,,77.3,a. Weekly rent mean
E07000172,2016-2017,PRP rents and charges,,86.1,b. Weekly total charges mean
E07000172,2015-2016,PRP rents and charges,,87.2,b. Weekly total charges mean
E07000172,2013-2014,PRP rents and charges,,84.6,b. Weekly total charges mean
E07000172,2015-2016,PRP rents and charges,,79.5,a. Weekly rent mean
E07000172,2014-2015,PRP rents and charges,,85.9,b. Weekly total charges mean
E07000172,2016-2017,PRP rents and charges,,78.1,a. Weekly rent mean
E07000173,2015-2016,PRP rents and charges,,84.6,a. Weekly rent mean
E07000173,2014-2015,PRP rents and charges,,84.2,a. Weekly rent mean
E07000173,2015-2016,PRP rents and charges,,87.4,b. Weekly total charges mean
E07000173,2016-2017,PRP rents and charges,,87.5,b. Weekly total charges mean
E07000173,2013-2014,PRP rents and charges,,82.1,b. Weekly total charges mean
E07000173,2014-2015,PRP rents and charges,,86.3,b. Weekly total charges mean
E07000173,2013-2014,PRP rents and charges,,79.9,a. Weekly rent mean
E07000173,2016-2017,PRP rents and charges,,83.7,a. Weekly rent mean
E07000174,2016-2017,PRP rents and charges,,89.3,b. Weekly total charges mean
E07000174,2015-2016,PRP rents and charges,,89.5,b. Weekly total charges mean
E07000174,2016-2017,PRP rents and charges,,83,a. Weekly rent mean
E07000174,2014-2015,PRP rents and charges,,85.7,b. Weekly total charges mean
E07000174,2015-2016,PRP rents and charges,,85.3,a. Weekly rent mean
E07000174,2014-2015,PRP rents and charges,,81.1,a. Weekly rent mean
E07000174,2013-2014,PRP rents and charges,,82.6,b. Weekly total charges mean
E07000174,2013-2014,PRP rents and charges,,78.1,a. Weekly rent mean
E07000175,2016-2017,PRP rents and charges,,87.9,b. Weekly total charges mean
E07000175,2013-2014,PRP rents and charges,,83.3,a. Weekly rent mean
E07000175,2014-2015,PRP rents and charges,,90.4,b. Weekly total charges mean
E07000175,2015-2016,PRP rents and charges,,87.9,a. Weekly rent mean
E07000175,2013-2014,PRP rents and charges,,86.5,b. Weekly total charges mean
E07000175,2014-2015,PRP rents and charges,,87.2,a. Weekly rent mean
E07000175,2016-2017,PRP rents and charges,,83.9,a. Weekly rent mean
E07000175,2015-2016,PRP rents and charges,,92.1,b. Weekly total charges mean
E07000176,2014-2015,PRP rents and charges,,95.8,a. Weekly rent mean
E07000176,2014-2015,PRP rents and charges,,98.8,b. Weekly total charges mean
E07000176,2013-2014,PRP rents and charges,,92.4,a. Weekly rent mean
E07000176,2016-2017,PRP rents and charges,,100.6,b. Weekly total charges mean
E07000176,2015-2016,PRP rents and charges,,96.2,a. Weekly rent mean
E07000176,2016-2017,PRP rents and charges,,96.8,a. Weekly rent mean
E07000176,2015-2016,PRP rents and charges,,99.5,b. Weekly total charges mean
E07000176,2013-2014,PRP rents and charges,,95.3,b. Weekly total charges mean
E07000177,2016-2017,PRP rents and charges,,102.4,a. Weekly rent mean
E07000177,2016-2017,PRP rents and charges,,105.5,b. Weekly total charges mean
E07000177,2015-2016,PRP rents and charges,,103.8,a. Weekly rent mean
E07000177,2013-2014,PRP rents and charges,,99.7,b. Weekly total charges mean
E07000177,2013-2014,PRP rents and charges,,95.6,a. Weekly rent mean
E07000177,2014-2015,PRP rents and charges,,105.4,b. Weekly total charges mean
E07000177,2015-2016,PRP rents and charges,,107.9,b. Weekly total charges mean
E07000177,2014-2015,PRP rents and charges,,101.4,a. Weekly rent mean
E07000178,2016-2017,PRP rents and charges,,112.5,b. Weekly total charges mean
E07000178,2014-2015,PRP rents and charges,,107.4,a. Weekly rent mean
E07000178,2013-2014,PRP rents and charges,,102.8,a. Weekly rent mean
E07000178,2015-2016,PRP rents and charges,,123.6,b. Weekly total charges mean
E07000178,2016-2017,PRP rents and charges,,103.4,a. Weekly rent mean
E07000178,2014-2015,PRP rents and charges,,114.3,b. Weekly total charges mean
E07000178,2015-2016,PRP rents and charges,,115.6,a. Weekly rent mean
E07000178,2013-2014,PRP rents and charges,,108.6,b. Weekly total charges mean
E07000179,2014-2015,PRP rents and charges,,108.7,a. Weekly rent mean
E07000179,2015-2016,PRP rents and charges,,114.9,b. Weekly total charges mean
E07000179,2016-2017,PRP rents and charges,,113.7,b. Weekly total charges mean
E07000179,2014-2015,PRP rents and charges,,111,b. Weekly total charges mean
E07000179,2015-2016,PRP rents and charges,,113,a. Weekly rent mean
E07000179,2013-2014,PRP rents and charges,,111.9,b. Weekly total charges mean
E07000179,2016-2017,PRP rents and charges,,111,a. Weekly rent mean
E07000179,2013-2014,PRP rents and charges,,108.9,a. Weekly rent mean
E07000180,2015-2016,PRP rents and charges,,111,b. Weekly total charges mean
E07000180,2013-2014,PRP rents and charges,,106.7,a. Weekly rent mean
E07000180,2013-2014,PRP rents and charges,,109.5,b. Weekly total charges mean
E07000180,2015-2016,PRP rents and charges,,109.2,a. Weekly rent mean
E07000180,2014-2015,PRP rents and charges,,114.3,b. Weekly total charges mean
E07000180,2016-2017,PRP rents and charges,,107.4,a. Weekly rent mean
E07000180,2014-2015,PRP rents and charges,,112.3,a. Weekly rent mean
E07000180,2016-2017,PRP rents and charges,,109.6,b. Weekly total charges mean
E07000181,2014-2015,PRP rents and charges,,114.7,a. Weekly rent mean
E07000181,2015-2016,PRP rents and charges,,118.4,a. Weekly rent mean
E07000181,2014-2015,PRP rents and charges,,120.7,b. Weekly total charges mean
E07000181,2016-2017,PRP rents and charges,,112.6,a. Weekly rent mean
E07000181,2015-2016,PRP rents and charges,,130.3,b. Weekly total charges mean
E07000181,2013-2014,PRP rents and charges,,111.1,a. Weekly rent mean
E07000181,2016-2017,PRP rents and charges,,119.7,b. Weekly total charges mean
E07000181,2013-2014,PRP rents and charges,,114.3,b. Weekly total charges mean
E07000187,2016-2017,PRP rents and charges,,88.2,a. Weekly rent mean
E07000187,2016-2017,PRP rents and charges,,92.3,b. Weekly total charges mean
E07000187,2013-2014,PRP rents and charges,,87.1,b. Weekly total charges mean
E07000187,2015-2016,PRP rents and charges,,93.6,a. Weekly rent mean
E07000187,2014-2015,PRP rents and charges,,89.3,a. Weekly rent mean
E07000187,2015-2016,PRP rents and charges,,98.1,b. Weekly total charges mean
E07000187,2013-2014,PRP rents and charges,,84,a. Weekly rent mean
E07000187,2014-2015,PRP rents and charges,,93.1,b. Weekly total charges mean
E07000188,2015-2016,PRP rents and charges,,94.1,b. Weekly total charges mean
E07000188,2016-2017,PRP rents and charges,,94.2,b. Weekly total charges mean
E07000188,2013-2014,PRP rents and charges,,91.6,b. Weekly total charges mean
E07000188,2014-2015,PRP rents and charges,,93.1,b. Weekly total charges mean
E07000188,2016-2017,PRP rents and charges,,90.1,a. Weekly rent mean
E07000188,2014-2015,PRP rents and charges,,89.3,a. Weekly rent mean
E07000188,2013-2014,PRP rents and charges,,88,a. Weekly rent mean
E07000188,2015-2016,PRP rents and charges,,89.4,a. Weekly rent mean
E07000189,2016-2017,PRP rents and charges,,89.7,a. Weekly rent mean
E07000189,2014-2015,PRP rents and charges,,92,b. Weekly total charges mean
E07000189,2014-2015,PRP rents and charges,,88.6,a. Weekly rent mean
E07000189,2015-2016,PRP rents and charges,,96.3,b. Weekly total charges mean
E07000189,2015-2016,PRP rents and charges,,93.7,a. Weekly rent mean
E07000189,2016-2017,PRP rents and charges,,92.8,b. Weekly total charges mean
E07000189,2013-2014,PRP rents and charges,,89.4,b. Weekly total charges mean
E07000189,2013-2014,PRP rents and charges,,87.2,a. Weekly rent mean
E07000190,2014-2015,PRP rents and charges,,102.8,b. Weekly total charges mean
E07000190,2015-2016,PRP rents and charges,,101.2,a. Weekly rent mean
E07000190,2016-2017,PRP rents and charges,,94.4,a. Weekly rent mean
E07000190,2016-2017,PRP rents and charges,,101.4,b. Weekly total charges mean
E07000190,2013-2014,PRP rents and charges,,98.2,b. Weekly total charges mean
E07000190,2015-2016,PRP rents and charges,,106.8,b. Weekly total charges mean
E07000190,2014-2015,PRP rents and charges,,96.7,a. Weekly rent mean
E07000190,2013-2014,PRP rents and charges,,92.3,a. Weekly rent mean
E07000191,2013-2014,PRP rents and charges,,91.8,a. Weekly rent mean
E07000191,2016-2017,PRP rents and charges,,92.8,a. Weekly rent mean
E07000191,2016-2017,PRP rents and charges,,96.3,b. Weekly total charges mean
E07000191,2014-2015,PRP rents and charges,,97.8,b. Weekly total charges mean
E07000191,2013-2014,PRP rents and charges,,94.4,b. Weekly total charges mean
E07000191,2015-2016,PRP rents and charges,,96.9,b. Weekly total charges mean
E07000191,2015-2016,PRP rents and charges,,94.5,a. Weekly rent mean
E07000191,2014-2015,PRP rents and charges,,95.6,a. Weekly rent mean
E07000192,2016-2017,PRP rents and charges,,90.5,a. Weekly rent mean
E07000192,2014-2015,PRP rents and charges,,88.3,a. Weekly rent mean
E07000192,2013-2014,PRP rents and charges,,84.8,a. Weekly rent mean
E07000192,2013-2014,PRP rents and charges,,90.6,b. Weekly total charges mean
E07000192,2014-2015,PRP rents and charges,,93.3,b. Weekly total charges mean
E07000192,2016-2017,PRP rents and charges,,95.8,b. Weekly total charges mean
E07000192,2015-2016,PRP rents and charges,,86.7,a. Weekly rent mean
E07000192,2015-2016,PRP rents and charges,,99.8,b. Weekly total charges mean
E07000193,2015-2016,PRP rents and charges,,85.6,b. Weekly total charges mean
E07000193,2014-2015,PRP rents and charges,,78.4,a. Weekly rent mean
E07000193,2016-2017,PRP rents and charges,,80.2,a. Weekly rent mean
E07000193,2013-2014,PRP rents and charges,,81.4,b. Weekly total charges mean
E07000193,2015-2016,PRP rents and charges,,80.1,a. Weekly rent mean
E07000193,2016-2017,PRP rents and charges,,84.6,b. Weekly total charges mean
E07000193,2013-2014,PRP rents and charges,,75.4,a. Weekly rent mean
E07000193,2014-2015,PRP rents and charges,,84,b. Weekly total charges mean
E07000194,2014-2015,PRP rents and charges,,88.6,b. Weekly total charges mean
E07000194,2016-2017,PRP rents and charges,,86.1,a. Weekly rent mean
E07000194,2013-2014,PRP rents and charges,,82.6,a. Weekly rent mean
E07000194,2015-2016,PRP rents and charges,,89.2,a. Weekly rent mean
E07000194,2013-2014,PRP rents and charges,,85.7,b. Weekly total charges mean
E07000194,2014-2015,PRP rents and charges,,85.4,a. Weekly rent mean
E07000194,2016-2017,PRP rents and charges,,89.2,b. Weekly total charges mean
E07000194,2015-2016,PRP rents and charges,,92.5,b. Weekly total charges mean
E07000195,2014-2015,PRP rents and charges,,76.8,a. Weekly rent mean
E07000195,2015-2016,PRP rents and charges,,83,b. Weekly total charges mean
E07000195,2016-2017,PRP rents and charges,,76.5,a. Weekly rent mean
E07000195,2016-2017,PRP rents and charges,,81.4,b. Weekly total charges mean
E07000195,2013-2014,PRP rents and charges,,79.1,b. Weekly total charges mean
E07000195,2014-2015,PRP rents and charges,,81.3,b. Weekly total charges mean
E07000195,2015-2016,PRP rents and charges,,77.8,a. Weekly rent mean
E07000195,2013-2014,PRP rents and charges,,75.2,a. Weekly rent mean
E07000196,2013-2014,PRP rents and charges,,82.5,a. Weekly rent mean
E07000196,2016-2017,PRP rents and charges,,88,a. Weekly rent mean
E07000196,2015-2016,PRP rents and charges,,87.2,a. Weekly rent mean
E07000196,2014-2015,PRP rents and charges,,88.6,b. Weekly total charges mean
E07000196,2016-2017,PRP rents and charges,,90.6,b. Weekly total charges mean
E07000196,2015-2016,PRP rents and charges,,95.8,b. Weekly total charges mean
E07000196,2014-2015,PRP rents and charges,,86.9,a. Weekly rent mean
E07000196,2013-2014,PRP rents and charges,,84.3,b. Weekly total charges mean
E07000197,2013-2014,PRP rents and charges,,81.8,b. Weekly total charges mean
E07000197,2014-2015,PRP rents and charges,,85.8,b. Weekly total charges mean
E07000197,2016-2017,PRP rents and charges,,83.6,a. Weekly rent mean
E07000197,2013-2014,PRP rents and charges,,77.8,a. Weekly rent mean
E07000197,2015-2016,PRP rents and charges,,88.6,b. Weekly total charges mean
E07000197,2014-2015,PRP rents and charges,,81,a. Weekly rent mean
E07000197,2016-2017,PRP rents and charges,,85.9,b. Weekly total charges mean
E07000197,2015-2016,PRP rents and charges,,84.7,a. Weekly rent mean
E07000198,2016-2017,PRP rents and charges,,87.4,b. Weekly total charges mean
E07000198,2013-2014,PRP rents and charges,,81.8,a. Weekly rent mean
E07000198,2016-2017,PRP rents and charges,,84.5,a. Weekly rent mean
E07000198,2013-2014,PRP rents and charges,,84.7,b. Weekly total charges mean
E07000198,2014-2015,PRP rents and charges,,82.9,a. Weekly rent mean
E07000198,2015-2016,PRP rents and charges,,86.6,a. Weekly rent mean
E07000198,2015-2016,PRP rents and charges,,88.4,b. Weekly total charges mean
E07000198,2014-2015,PRP rents and charges,,86.1,b. Weekly total charges mean
E07000199,2015-2016,PRP rents and charges,,93.1,a. Weekly rent mean
E07000199,2013-2014,PRP rents and charges,,87,a. Weekly rent mean
E07000199,2014-2015,PRP rents and charges,,94.7,b. Weekly total charges mean
E07000199,2014-2015,PRP rents and charges,,90,a. Weekly rent mean
E07000199,2016-2017,PRP rents and charges,,89.9,a. Weekly rent mean
E07000199,2013-2014,PRP rents and charges,,92.7,b. Weekly total charges mean
E07000199,2015-2016,PRP rents and charges,,97.9,b. Weekly total charges mean
E07000199,2016-2017,PRP rents and charges,,95,b. Weekly total charges mean
E07000200,2015-2016,PRP rents and charges,,104.3,b. Weekly total charges mean
E07000200,2013-2014,PRP rents and charges,,94,a. Weekly rent mean
E07000200,2015-2016,PRP rents and charges,,102.5,a. Weekly rent mean
E07000200,2016-2017,PRP rents and charges,,93.4,b. Weekly total charges mean
E07000200,2016-2017,PRP rents and charges,,90.1,a. Weekly rent mean
E07000200,2014-2015,PRP rents and charges,,98.4,b. Weekly total charges mean
E07000200,2014-2015,PRP rents and charges,,96.3,a. Weekly rent mean
E07000200,2013-2014,PRP rents and charges,,96.7,b. Weekly total charges mean
E07000201,2014-2015,PRP rents and charges,,90.8,a. Weekly rent mean
